Date,signal,short_mav,long_mav,positions
2022-09-12,1.0,878.225,778.0674507141114,0.0
2022-09-13,1.0,880.0049987792969,780.8651725769043,0.0
2022-09-14,1.0,881.9474975585938,783.5249549865723,0.0
2022-09-15,1.0,883.6649963378907,786.1598487854004,0.0
2022-09-16,1.0,884.8649963378906,788.7245262145996,0.0
2022-09-19,1.0,886.3049957275391,791.1008422851562,0.0
2022-09-20,1.0,889.529995727539,793.5082878112793,0.0
2022-09-21,1.0,892.0974945068359,795.7565757751465,0.0
2022-09-22,1.0,893.6024963378907,797.7486373901368,0.0
2022-09-23,1.0,894.0974975585938,799.422274017334,0.0
2022-09-26,1.0,893.6074981689453,800.8333946228028,0.0
2022-09-27,1.0,893.4424987792969,802.174299621582,0.0
2022-09-28,1.0,891.5524993896485,803.5447982788086,0.0
2022-09-29,1.0,890.0300018310547,804.8148544311523,0.0
2022-09-30,1.0,889.5100006103515,806.454052734375,0.0
2022-10-03,1.0,887.8049987792969,807.9940727233886,0.0
2022-10-04,1.0,887.0049987792969,809.7349601745606,0.0
2022-10-06,1.0,887.4674987792969,811.8567718505859,0.0
2022-10-07,1.0,886.6549987792969,814.3399475097656,0.0
2022-10-10,1.0,885.6799987792969,816.8441864013672,0.0
2022-10-11,1.0,883.8499969482422,819.1873054504395,0.0
2022-10-12,1.0,881.7674957275391,821.6110221862793,0.0
2022-10-13,1.0,878.5424957275391,823.7466117858887,0.0
2022-10-14,1.0,876.1749969482422,826.1015090942383,0.0
2022-10-17,1.0,874.9799987792969,828.517163848877,0.0
2022-10-18,1.0,874.8649993896485,831.197110748291,0.0
2022-10-19,1.0,873.6324981689453,833.6611167907715,0.0
2022-10-20,1.0,872.3024993896485,835.9043151855469,0.0
2022-10-21,1.0,872.4899993896485,838.3303047180176,0.0
2022-10-24,1.0,874.6924987792969,841.0832679748535,0.0
2022-10-25,1.0,877.8924987792968,843.9144180297851,0.0
2022-10-27,1.0,881.4850006103516,846.6821502685547,0.0
2022-10-28,1.0,884.4024993896485,849.2840110778809,0.0
2022-10-31,1.0,887.6424987792968,851.6952056884766,0.0
2022-11-01,1.0,889.9724975585938,854.11322555542,0.0
2022-11-02,1.0,892.7899993896484,856.4017311096192,0.0
2022-11-03,1.0,894.8399993896485,858.5401832580567,0.0
2022-11-04,1.0,895.8324981689453,860.4665313720703,0.0
2022-11-07,1.0,897.5799987792968,862.373908996582,0.0
2022-11-09,1.0,899.0174987792968,864.3130706787109,0.0
2022-11-10,1.0,901.0225006103516,866.3379829406738,0.0
2022-11-11,1.0,902.9325012207031,868.3209602355957,0.0
2022-11-14,1.0,905.0000030517579,870.1738479614257,0.0
2022-11-15,1.0,907.0725036621094,871.9776618957519,0.0
2022-11-16,1.0,908.4925018310547,873.6977455139161,0.0
2022-11-17,1.0,909.6375,875.4648872375489,0.0
2022-11-18,1.0,911.05,877.2028694152832,0.0
2022-11-21,1.0,912.6875,878.7794006347656,0.0
2022-11-22,1.0,913.5149993896484,880.374119567871,0.0
2022-11-23,1.0,913.5725006103515,882.0728706359863,0.0
2022-11-24,1.0,914.2625,883.8619346618652,0.0
2022-11-25,1.0,914.5574981689454,885.3689254760742,0.0
2022-11-28,1.0,916.0350006103515,886.914965057373,0.0
2022-11-29,1.0,917.9375,888.518236541748,0.0
2022-11-30,1.0,920.1525024414062,890.268586730957,0.0
2022-12-01,1.0,921.9275024414062,891.7725883483887,0.0
2022-12-02,1.0,923.025,893.2131248474121,0.0
2022-12-05,1.0,924.4399993896484,894.4681243896484,0.0
2022-12-06,1.0,924.6975006103515,895.5393745422364,0.0
2022-12-07,1.0,925.2800018310547,896.4568748474121,0.0
2022-12-08,1.0,926.3400024414062,897.359375,0.0
2022-12-09,1.0,927.5075042724609,898.053125,0.0
2022-12-12,1.0,929.2750030517578,898.6912498474121,0.0
2022-12-13,1.0,930.3375030517578,899.3125,0.0
2022-12-14,1.0,930.745004272461,899.7706253051758,0.0
2022-12-15,1.0,930.1950042724609,900.2506248474122,0.0
2022-12-16,1.0,929.2775054931641,900.8724998474121,0.0
2022-12-19,1.0,928.5300048828125,901.4043746948242,0.0
2022-12-20,1.0,927.8300048828125,901.859375,0.0
2022-12-21,1.0,926.0700042724609,902.1081253051758,0.0
2022-12-22,1.0,923.6600067138672,902.3556259155273,0.0
2022-12-23,1.0,921.0900085449218,902.6437515258789,0.0
2022-12-26,1.0,918.8800079345704,902.7175018310547,0.0
2022-12-27,1.0,916.5750091552734,903.0462524414063,0.0
2022-12-28,1.0,913.8775085449219,903.3781272888184,0.0
2022-12-29,1.0,912.2700073242188,903.6981269836426,0.0
2022-12-30,1.0,910.2825073242187,903.788126373291,0.0
2023-01-02,1.0,908.7250091552735,904.116251373291,0.0
2023-01-03,1.0,907.6600067138672,904.1481262207031,0.0
2023-01-04,1.0,906.5075042724609,904.1212509155273,0.0
2023-01-05,1.0,903.870004272461,903.7706260681152,0.0
2023-01-06,0.0,900.8800018310546,903.2718757629394,-1.0
2023-01-09,0.0,898.0325012207031,902.7125007629395,0.0
2023-01-10,0.0,894.4524993896484,902.0093757629395,0.0
2023-01-11,0.0,891.6799987792969,901.4743759155274,0.0
2023-01-12,0.0,889.2725006103516,900.9925010681152,0.0
2023-01-13,0.0,887.8450012207031,900.4512512207032,0.0
2023-01-16,0.0,885.7850006103515,899.8262512207032,0.0
2023-01-17,0.0,883.5575012207031,899.3481262207031,0.0
2023-01-18,0.0,882.4200012207032,899.1887512207031,0.0
2023-01-19,0.0,881.1950012207031,899.2525016784668,0.0
2023-01-20,0.0,880.7674987792968,899.475001525879,0.0
2023-01-23,0.0,879.6924987792969,899.7525016784668,0.0
2023-01-24,0.0,878.1974975585938,900.0881263732911,0.0
2023-01-25,0.0,876.0149963378906,900.0043762207031,0.0
